GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
1500000US360850154000,360850154000,"Block Group 0, Census Tract 154, Richmond County, New York",0,11
1500000US360850154001,360850154001,"Block Group 1, Census Tract 154, Richmond County, New York",0,11
1500000US360850156011,360850156011,"Block Group 1, Census Tract 156.01, Richmond County, New York",1642,319
1500000US360850156012,360850156012,"Block Group 2, Census Tract 156.01, Richmond County, New York",901,271
1500000US360850156013,360850156013,"Block Group 3, Census Tract 156.01, Richmond County, New York",1359,349
1500000US360850156014,360850156014,"Block Group 4, Census Tract 156.01, Richmond County, New York",939,344
1500000US360850156015,360850156015,"Block Group 5, Census Tract 156.01, Richmond County, New York",866,238
1500000US360850156016,360850156016,"Block Group 6, Census Tract 156.01, Richmond County, New York",970,366
1500000US360850156021,360850156021,"Block Group 1, Census Tract 156.02, Richmond County, New York",876,197
1500000US360850156022,360850156022,"Block Group 2, Census Tract 156.02, Richmond County, New York",793,200
1500000US360850156023,360850156023,"Block Group 3, Census Tract 156.02, Richmond County, New York",772,235
1500000US360850156024,360850156024,"Block Group 4, Census Tract 156.02, Richmond County, New York",981,190
1500000US360850156030,360850156030,"Block Group 0, Census Tract 156.03, Richmond County, New York",0,11
1500000US360850156031,360850156031,"Block Group 1, Census Tract 156.03, Richmond County, New York",1368,405
1500000US360850156032,360850156032,"Block Group 2, Census Tract 156.03, Richmond County, New York",1476,263
1500000US360850156033,360850156033,"Block Group 3, Census Tract 156.03, Richmond County, New York",1817,313
1500000US360850169011,360850169011,"Block Group 1, Census Tract 169.01, Richmond County, New York",1141,260
1500000US360850169012,360850169012,"Block Group 2, Census Tract 169.01, Richmond County, New York",2001,276
1500000US360850170051,360850170051,"Block Group 1, Census Tract 170.05, Richmond County, New York",2661,514
1500000US360850170052,360850170052,"Block Group 2, Census Tract 170.05, Richmond County, New York",2256,393
1500000US360850170071,360850170071,"Block Group 1, Census Tract 170.07, Richmond County, New York",2272,397
1500000US360850170072,360850170072,"Block Group 2, Census Tract 170.07, Richmond County, New York",3199,598
1500000US360850170081,360850170081,"Block Group 1, Census Tract 170.08, Richmond County, New York",2821,581
1500000US360850170082,360850170082,"Block Group 2, Census Tract 170.08, Richmond County, New York",2070,499
1500000US360850170083,360850170083,"Block Group 3, Census Tract 170.08, Richmond County, New York",2669,490
1500000US360850170091,360850170091,"Block Group 1, Census Tract 170.09, Richmond County, New York",1226,372
1500000US360850170092,360850170092,"Block Group 2, Census Tract 170.09, Richmond County, New York",1738,350
1500000US360850170093,360850170093,"Block Group 3, Census Tract 170.09, Richmond County, New York",1562,269
1500000US360850170101,360850170101,"Block Group 1, Census Tract 170.10, Richmond County, New York",2452,508
1500000US360850170102,360850170102,"Block Group 2, Census Tract 170.10, Richmond County, New York",2014,523
1500000US360850170103,360850170103,"Block Group 3, Census Tract 170.10, Richmond County, New York",3318,545
1500000US360850170104,360850170104,"Block Group 4, Census Tract 170.10, Richmond County, New York",1141,307
1500000US360850170111,360850170111,"Block Group 1, Census Tract 170.11, Richmond County, New York",2611,268
1500000US360850170112,360850170112,"Block Group 2, Census Tract 170.11, Richmond County, New York",1872,292
1500000US360850170121,360850170121,"Block Group 1, Census Tract 170.12, Richmond County, New York",1573,334
1500000US360850170122,360850170122,"Block Group 2, Census Tract 170.12, Richmond County, New York",1689,292
1500000US360850170123,360850170123,"Block Group 3, Census Tract 170.12, Richmond County, New York",1264,255
1500000US360850173001,360850173001,"Block Group 1, Census Tract 173, Richmond County, New York",1529,228
1500000US360850173002,360850173002,"Block Group 2, Census Tract 173, Richmond County, New York",1057,151
1500000US360850176000,360850176000,"Block Group 0, Census Tract 176, Richmond County, New York",0,11
1500000US360850176001,360850176001,"Block Group 1, Census Tract 176, Richmond County, New York",1317,234
1500000US360850176002,360850176002,"Block Group 2, Census Tract 176, Richmond County, New York",682,211
1500000US360850176003,360850176003,"Block Group 3, Census Tract 176, Richmond County, New York",1381,361
1500000US360850176004,360850176004,"Block Group 4, Census Tract 176, Richmond County, New York",1387,453
1500000US360850177001,360850177001,"Block Group 1, Census Tract 177, Richmond County, New York",365,172
1500000US360850177002,360850177002,"Block Group 2, Census Tract 177, Richmond County, New York",1902,568
1500000US360850177003,360850177003,"Block Group 3, Census Tract 177, Richmond County, New York",1868,586
1500000US360850177004,360850177004,"Block Group 4, Census Tract 177, Richmond County, New York",1515,410
1500000US360850177005,360850177005,"Block Group 5, Census Tract 177, Richmond County, New York",825,253
1500000US360850177006,360850177006,"Block Group 6, Census Tract 177, Richmond County, New York",247,189
1500000US360850181001,360850181001,"Block Group 1, Census Tract 181, Richmond County, New York",446,150
1500000US360850181002,360850181002,"Block Group 2, Census Tract 181, Richmond County, New York",2063,336
1500000US360850181003,360850181003,"Block Group 3, Census Tract 181, Richmond County, New York",687,199
1500000US360850187011,360850187011,"Block Group 1, Census Tract 187.01, Richmond County, New York",906,171
1500000US360850187012,360850187012,"Block Group 2, Census Tract 187.01, Richmond County, New York",852,143
1500000US360850187021,360850187021,"Block Group 1, Census Tract 187.02, Richmond County, New York",2105,567
1500000US360850187022,360850187022,"Block Group 2, Census Tract 187.02, Richmond County, New York",2023,570
1500000US360850187023,360850187023,"Block Group 3, Census Tract 187.02, Richmond County, New York",1154,418
1500000US360850187024,360850187024,"Block Group 4, Census Tract 187.02, Richmond County, New York",2047,481
1500000US360850189011,360850189011,"Block Group 1, Census Tract 189.01, Richmond County, New York",2577,525
1500000US360850189012,360850189012,"Block Group 2, Census Tract 189.01, Richmond County, New York",2665,509
1500000US360850189021,360850189021,"Block Group 1, Census Tract 189.02, Richmond County, New York",909,192
1500000US360850189022,360850189022,"Block Group 2, Census Tract 189.02, Richmond County, New York",1946,419
1500000US360850189023,360850189023,"Block Group 3, Census Tract 189.02, Richmond County, New York",2272,345
1500000US360850197001,360850197001,"Block Group 1, Census Tract 197, Richmond County, New York",980,126
1500000US360850197002,360850197002,"Block Group 2, Census Tract 197, Richmond County, New York",832,132
1500000US360850198000,360850198000,"Block Group 0, Census Tract 198, Richmond County, New York",0,11
1500000US360850198001,360850198001,"Block Group 1, Census Tract 198, Richmond County, New York",99,83
1500000US360850198002,360850198002,"Block Group 2, Census Tract 198, Richmond County, New York",3036,458
1500000US360850198003,360850198003,"Block Group 3, Census Tract 198, Richmond County, New York",1392,348
1500000US360850198004,360850198004,"Block Group 4, Census Tract 198, Richmond County, New York",2056,409
1500000US360850201001,360850201001,"Block Group 1, Census Tract 201, Richmond County, New York",1409,283
1500000US360850201002,360850201002,"Block Group 2, Census Tract 201, Richmond County, New York",997,234
1500000US360850201003,360850201003,"Block Group 3, Census Tract 201, Richmond County, New York",1206,273
1500000US360850207000,360850207000,"Block Group 0, Census Tract 207, Richmond County, New York",0,11
1500000US360850207001,360850207001,"Block Group 1, Census Tract 207, Richmond County, New York",1575,324
1500000US360850207002,360850207002,"Block Group 2, Census Tract 207, Richmond County, New York",883,301
1500000US360850207003,360850207003,"Block Group 3, Census Tract 207, Richmond County, New York",1086,315
1500000US360850207004,360850207004,"Block Group 4, Census Tract 207, Richmond County, New York",2004,522
1500000US360850208011,360850208011,"Block Group 1, Census Tract 208.01, Richmond County, New York",2094,616
1500000US360850208012,360850208012,"Block Group 2, Census Tract 208.01, Richmond County, New York",2688,531
1500000US360850208013,360850208013,"Block Group 3, Census Tract 208.01, Richmond County, New York",2086,479
1500000US360850208014,360850208014,"Block Group 4, Census Tract 208.01, Richmond County, New York",2409,517
1500000US360850208031,360850208031,"Block Group 1, Census Tract 208.03, Richmond County, New York",1720,424
1500000US360850208032,360850208032,"Block Group 2, Census Tract 208.03, Richmond County, New York",2971,551
1500000US360850208033,360850208033,"Block Group 3, Census Tract 208.03, Richmond County, New York",1580,489
1500000US360850208041,360850208041,"Block Group 1, Census Tract 208.04, Richmond County, New York",2563,355
1500000US360850208042,360850208042,"Block Group 2, Census Tract 208.04, Richmond County, New York",1869,334
1500000US360850208043,360850208043,"Block Group 3, Census Tract 208.04, Richmond County, New York",1417,341
1500000US360850213001,360850213001,"Block Group 1, Census Tract 213, Richmond County, New York",1175,433
1500000US360850213002,360850213002,"Block Group 2, Census Tract 213, Richmond County, New York",821,449
1500000US360850213003,360850213003,"Block Group 3, Census Tract 213, Richmond County, New York",1128,340
1500000US360850213004,360850213004,"Block Group 4, Census Tract 213, Richmond County, New York",792,360
1500000US360850213005,360850213005,"Block Group 5, Census Tract 213, Richmond County, New York",852,340
1500000US360850223000,360850223000,"Block Group 0, Census Tract 223, Richmond County, New York",0,11
1500000US360850223001,360850223001,"Block Group 1, Census Tract 223, Richmond County, New York",1146,215
1500000US360850223002,360850223002,"Block Group 2, Census Tract 223, Richmond County, New York",1395,297
1500000US360850223003,360850223003,"Block Group 3, Census Tract 223, Richmond County, New York",0,11
1500000US360850226000,360850226000,"Block Group 0, Census Tract 226, Richmond County, New York",0,11
1500000US360850226001,360850226001,"Block Group 1, Census Tract 226, Richmond County, New York",973,520
1500000US360850226002,360850226002,"Block Group 2, Census Tract 226, Richmond County, New York",2405,560
1500000US360850226003,360850226003,"Block Group 3, Census Tract 226, Richmond County, New York",3817,768
1500000US360850226004,360850226004,"Block Group 4, Census Tract 226, Richmond County, New York",1793,649
1500000US360850228000,360850228000,"Block Group 0, Census Tract 228, Richmond County, New York",0,11
1500000US360850228001,360850228001,"Block Group 1, Census Tract 228, Richmond County, New York",41,39
1500000US360850231001,360850231001,"Block Group 1, Census Tract 231, Richmond County, New York",3493,547
1500000US360850231002,360850231002,"Block Group 2, Census Tract 231, Richmond County, New York",843,322
1500000US360850239001,360850239001,"Block Group 1, Census Tract 239, Richmond County, New York",2189,592
1500000US360850239002,360850239002,"Block Group 2, Census Tract 239, Richmond County, New York",1589,403
1500000US360850244010,360850244010,"Block Group 0, Census Tract 244.01, Richmond County, New York",0,11
1500000US360850244011,360850244011,"Block Group 1, Census Tract 244.01, Richmond County, New York",1763,541
1500000US360850244012,360850244012,"Block Group 2, Census Tract 244.01, Richmond County, New York",2210,611
1500000US360850244013,360850244013,"Block Group 3, Census Tract 244.01, Richmond County, New York",2298,525
1500000US360850244020,360850244020,"Block Group 0, Census Tract 244.02, Richmond County, New York",0,11
1500000US360850244021,360850244021,"Block Group 1, Census Tract 244.02, Richmond County, New York",2268,397
1500000US360850244022,360850244022,"Block Group 2, Census Tract 244.02, Richmond County, New York",2151,409
1500000US360850247001,360850247001,"Block Group 1, Census Tract 247, Richmond County, New York",1395,312
1500000US360850247002,360850247002,"Block Group 2, Census Tract 247, Richmond County, New York",1229,210
1500000US360850248000,360850248000,"Block Group 0, Census Tract 248, Richmond County, New York",0,11
1500000US360850248001,360850248001,"Block Group 1, Census Tract 248, Richmond County, New York",1461,398
1500000US360850248002,360850248002,"Block Group 2, Census Tract 248, Richmond County, New York",2057,382
1500000US360850248003,360850248003,"Block Group 3, Census Tract 248, Richmond County, New York",1598,374
1500000US360850251001,360850251001,"Block Group 1, Census Tract 251, Richmond County, New York",2756,504
1500000US360850251002,360850251002,"Block Group 2, Census Tract 251, Richmond County, New York",1344,470
1500000US360850251003,360850251003,"Block Group 3, Census Tract 251, Richmond County, New York",2101,501
1500000US360850273011,360850273011,"Block Group 1, Census Tract 273.01, Richmond County, New York",1046,281
1500000US360850273012,360850273012,"Block Group 2, Census Tract 273.01, Richmond County, New York",2892,360
1500000US360850273021,360850273021,"Block Group 1, Census Tract 273.02, Richmond County, New York",1919,364
1500000US360850273022,360850273022,"Block Group 2, Census Tract 273.02, Richmond County, New York",1481,352
1500000US360850277021,360850277021,"Block Group 1, Census Tract 277.02, Richmond County, New York",3174,518
1500000US360850277022,360850277022,"Block Group 2, Census Tract 277.02, Richmond County, New York",1859,457
1500000US360850277023,360850277023,"Block Group 3, Census Tract 277.02, Richmond County, New York",1648,399
1500000US360850277041,360850277041,"Block Group 1, Census Tract 277.04, Richmond County, New York",1894,364
1500000US360850277042,360850277042,"Block Group 2, Census Tract 277.04, Richmond County, New York",2393,415
1500000US360850277051,360850277051,"Block Group 1, Census Tract 277.05, Richmond County, New York",2705,371
1500000US360850277052,360850277052,"Block Group 2, Census Tract 277.05, Richmond County, New York",1190,332
1500000US360850277053,360850277053,"Block Group 3, Census Tract 277.05, Richmond County, New York",1859,439
1500000US360850277061,360850277061,"Block Group 1, Census Tract 277.06, Richmond County, New York",1669,460
1500000US360850277062,360850277062,"Block Group 2, Census Tract 277.06, Richmond County, New York",1107,302
1500000US360850277063,360850277063,"Block Group 3, Census Tract 277.06, Richmond County, New York",728,238
1500000US360850279001,360850279001,"Block Group 1, Census Tract 279, Richmond County, New York",882,131
1500000US360850279002,360850279002,"Block Group 2, Census Tract 279, Richmond County, New York",1250,228
1500000US360850291020,360850291020,"Block Group 0, Census Tract 291.02, Richmond County, New York",0,11
1500000US360850291021,360850291021,"Block Group 1, Census Tract 291.02, Richmond County, New York",922,215
1500000US360850291022,360850291022,"Block Group 2, Census Tract 291.02, Richmond County, New York",1982,230
1500000US360850291031,360850291031,"Block Group 1, Census Tract 291.03, Richmond County, New York",1396,403
1500000US360850291032,360850291032,"Block Group 2, Census Tract 291.03, Richmond County, New York",1369,543
1500000US360850291033,360850291033,"Block Group 3, Census Tract 291.03, Richmond County, New York",1582,586
1500000US360850291034,360850291034,"Block Group 4, Census Tract 291.03, Richmond County, New York",1633,492
1500000US360850291035,360850291035,"Block Group 5, Census Tract 291.03, Richmond County, New York",1795,454
1500000US360850291041,360850291041,"Block Group 1, Census Tract 291.04, Richmond County, New York",2129,565
1500000US360850291042,360850291042,"Block Group 2, Census Tract 291.04, Richmond County, New York",1638,452
1500000US360850291043,360850291043,"Block Group 3, Census Tract 291.04, Richmond County, New York",2419,613
1500000US360850291044,360850291044,"Block Group 4, Census Tract 291.04, Richmond County, New York",1621,364
1500000US360850303011,360850303011,"Block Group 1, Census Tract 303.01, Richmond County, New York",2642,461
1500000US360850303012,360850303012,"Block Group 2, Census Tract 303.01, Richmond County, New York",2255,452
1500000US360850303021,360850303021,"Block Group 1, Census Tract 303.02, Richmond County, New York",1430,487
1500000US360850303022,360850303022,"Block Group 2, Census Tract 303.02, Richmond County, New York",2406,465
1500000US360850303023,360850303023,"Block Group 3, Census Tract 303.02, Richmond County, New York",1897,444
1500000US360850303024,360850303024,"Block Group 4, Census Tract 303.02, Richmond County, New York",409,241
1500000US360850319011,360850319011,"Block Group 1, Census Tract 319.01, Richmond County, New York",1608,332
1500000US360850319012,360850319012,"Block Group 2, Census Tract 319.01, Richmond County, New York",956,296
1500000US360850319020,360850319020,"Block Group 0, Census Tract 319.02, Richmond County, New York",0,11
1500000US360850319021,360850319021,"Block Group 1, Census Tract 319.02, Richmond County, New York",1876,407
1500000US360850319022,360850319022,"Block Group 2, Census Tract 319.02, Richmond County, New York",1293,395
1500000US360850319023,360850319023,"Block Group 3, Census Tract 319.02, Richmond County, New York",1311,414
1500000US360850323000,360850323000,"Block Group 0, Census Tract 323, Richmond County, New York",0,11
1500000US360850323001,360850323001,"Block Group 1, Census Tract 323, Richmond County, New York",1218,112
1500000US360859901000,360859901000,"Block Group 0, Census Tract 9901, Richmond County, New York",0,11
